"",-9.000,-8.000,-7.000,-6.000,-5.000,-4.000,-3.000,-2.000,-1.000,0.000
54421.0000,NaN,-8.0000E+00,-8.0000E+00,-8.0000E+00,-8.0000E+00,-6.6667E+00,-5.3333E+00,-4.0000E+00,-3.0000E+00,-2.0000E+00
54422.0000,NaN,2.6770E-14,3.0141E-15,3.0141E-15,3.0141E-15,3.0141E-15,3.0141E-15,3.0141E-15,3.0141E-15,8.7352E-15
54423.0000,NaN,1.6682E-08,2.0652E-08,3.7543E-08,1.2727E-07,2.5881E-07,6.9938E-07,1.9768E-06,5.9989E-06,6.2895E-04
54424.0000,NaN,3.7368E+01,3.7365E+01,3.7363E+01,3.7361E+01,3.7264E+01,3.7178E+01,3.7100E+01,3.7011E+01,3.6928E+01
54425.0000,NaN,7.8639E-07,7.8584E-09,2.1613E-10,2.1100E-10,2.1213E-10,2.1306E-10,2.1376E-10,2.1422E-10,1.0878E-07
54426.0000,NaN,1.3222E-07,9.5914E-09,3.0101E-11,1.0809E-13,2.8036E-14,6.7678E-14,1.6961E-13,1.7316E-12,8.4817E-11
54427.0000,NaN,2.2427E-07,1.4932E-08,8.5625E-11,7.9678E-13,7.5205E-13,1.0831E-12,1.2928E-12,4.8262E-12,8.3140E-11
54428.0000,NaN,1.3754E-07,1.4769E-08,1.7360E-10,1.4939E-10,1.7922E-10,1.8005E-10,1.2302E-10,6.4575E-12,8.0988E-11
54429.0000,NaN,1.7955E-07,1.7145E-08,4.2176E-07,1.4710E-06,1.4782E-06,1.4741E-06,1.4621E-06,7.0045E-09,7.8992E-11
54430.0000,NaN,1.3554E-07,1.6944E-08,9.1541E-10,1.5134E-09,1.1700E-09,9.9004E-10,8.6275E-10,1.0384E-11,7.7124E-11
54431.0000,NaN,1.5914E-07,1.8165E-08,4.2439E-10,8.8934E-13,6.5993E-14,5.8927E-14,6.1218E-14,9.3796E-12,7.5382E-11
54432.0000,NaN,1.3467E-07,1.7647E-08,4.1526E-10,4.4495E-12,2.1331E-13,3.9570E-13,6.3071E-13,1.0347E-11,7.3743E-11
54433.0000,NaN,1.4751E-07,1.8170E-08,4.4707E-10,1.4902E-11,1.1575E-11,1.5378E-11,1.2199E-11,1.1299E-11,7.2010E-11
54434.0000,NaN,1.3430E-07,1.8019E-08,4.8933E-10,2.1530E-10,2.9327E-10,2.5121E-10,3.2713E-13,1.2296E-11,7.0377E-11
54435.0000,NaN,1.4163E-07,1.8711E-08,5.5971E-10,1.3139E-10,6.7000E-11,3.1058E-11,4.5545E-12,1.3191E-11,6.8858E-11
