"",-9.000,-8.000,-7.000,-6.000,-5.000,-4.000,-3.000,-2.000,-1.000,0.000
54421.0000,NaN,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
54422.0000,NaN,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
54423.0000,NaN,3.8911E-02,4.7619E-02,5.9090E-02,7.7566E-02,1.0766E-01,1.5672E-01,2.3664E-01,3.6552E-01,5.1109E-01
54424.0000,NaN,-2.0179E-02,-2.0179E-02,-2.0179E-02,-2.0179E-02,-2.0180E-02,-2.0180E-02,-2.0180E-02,-2.0180E-02,-2.0181E-02
54425.0000,NaN,-1.3476E-03,-2.6016E-01,-2.7483E-01,-2.7537E-01,-2.7540E-01,-2.7540E-01,-2.7540E-01,-2.7541E-01,-2.7541E-01
54426.0000,NaN,4.2401E-04,3.9038E-02,4.3409E-02,4.3671E-02,4.3689E-02,4.3690E-02,4.3691E-02,4.3691E-02,4.3692E-02
54427.0000,NaN,3.0713E-03,2.3551E-01,2.6862E-01,2.7144E-01,2.7163E-01,2.7167E-01,2.7167E-01,2.7168E-01,2.7168E-01
54428.0000,NaN,-1.0512E-03,-5.5476E-02,-6.5716E-02,-6.6860E-02,-6.6865E-02,-6.6866E-02,-6.6868E-02,-6.6880E-02,-6.6884E-02
54429.0000,NaN,-4.6753E-03,-2.1787E-01,-2.6156E-01,-2.6579E-01,-2.6579E-01,-2.6579E-01,-2.6579E-01,-2.6591E-01,-2.6596E-01
54430.0000,NaN,1.9617E-03,7.1466E-02,8.8837E-02,8.9454E-02,8.9468E-02,8.9475E-02,8.9478E-02,8.9544E-02,8.9580E-02
54431.0000,NaN,6.1484E-03,2.0559E-01,2.5276E-01,2.5768E-01,2.5797E-01,2.5800E-01,2.5803E-01,2.5818E-01,2.5827E-01
54432.0000,NaN,-3.1485E-03,-8.7222E-02,-1.0806E-01,-1.1117E-01,-1.1147E-01,-1.1150E-01,-1.1152E-01,-1.1157E-01,-1.1161E-01
54433.0000,NaN,-7.4188E-03,-1.9430E-01,-2.3918E-01,-2.4755E-01,-2.4841E-01,-2.4844E-01,-2.4845E-01,-2.4863E-01,-2.4870E-01
54434.0000,NaN,4.5400E-03,1.0269E-01,1.2681E-01,1.3240E-01,1.3257E-01,1.3257E-01,1.3267E-01,1.3279E-01,1.3282E-01
54435.0000,NaN,8.3697E-03,1.8464E-01,2.2624E-01,2.3667E-01,2.3671E-01,2.3674E-01,2.3690E-01,2.3726E-01,2.3733E-01
54436.0000,NaN,-5.9561E-03,-1.1951E-01,-1.4556E-01,-1.5166E-01,-1.5254E-01,-1.5270E-01,-1.5280E-01,-1.5301E-01,-1.5306E-01
54437.0000,NaN,-8.8606E-03,-1.7815E-01,-2.1315E-01,-2.2096E-01,-2.2333E-01,-2.2372E-01,-2.2390E-01,-2.2415E-01,-2.2422E-01
54438.0000,NaN,7.2137E-03,1.3917E-01,1.6352E-01,1.6884E-01,1.7132E-01,1.7171E-01,1.7193E-01,1.7212E-01,1.7218E-01
54439.0000,NaN,8.8868E-03,1.7395E-01,1.9983E-01,2.0514E-01,2.0848E-01,2.0867E-01,2.0912E-01,2.0942E-01,2.0949E-01
54440.0000,NaN,-8.3530E-03,-1.6286E-01,-1.8292E-01,-1.8693E-01,-1.8881E-01,-1.8885E-01,-1.8923E-01,-1.8993E-01,-1.9003E-01
54441.0000,NaN,-8.6525E-03,-1.7199E-01,-1.8828E-01,-1.9093E-01,-1.9153E-01,-1.9165E-01,-1.9204E-01,-1.9307E-01,-1.9321E-01
54442.0000,NaN,9.5233E-03,1.8879E-01,2.0172E-01,2.0346E-01,2.0399E-01,2.0467E-01,2.0532E-01,2.0625E-01,2.0645E-01
54443.0000,NaN,8.2146E-03,1.6224E-01,1.7098E-01,1.7251E-01,1.7328E-01,1.7400E-01,1.7466E-01,1.7533E-01,1.7551E-01
54444.0000,NaN,-1.0649E-02,-2.0585E-01,-2.1530E-01,-2.1718E-01,-2.1819E-01,-2.1925E-01,-2.2030E-01,-2.2109E-01,-2.2133E-01
54445.0000,NaN,-7.6751E-03,-1.4730E-01,-1.5273E-01,-1.5377E-01,-1.5429E-01,-1.5468E-01,-1.5577E-01,-1.5637E-01,-1.5653E-01
54446.0000,NaN,1.2176E-02,2.2327E-01,2.2974E-01,2.3086E-01,2.3128E-01,2.3140E-01,2.3310E-01,2.3430E-01,2.3457E-01
54447.0000,NaN,7.2747E-03,1.3068E-01,1.3385E-01,1.3438E-01,1.3451E-01,1.3454E-01,1.3534E-01,1.3625E-01,1.3643E-01
54448.0000,NaN,-1.4594E-02,-2.3530E-01,-2.4035E-01,-2.4144E-01,-2.4225E-01,-2.4280E-01,-2.4405E-01,-2.4570E-01,-2.4606E-01
54449.0000,NaN,-7.1160E-03,-1.0965E-01,-1.1206E-01,-1.1268E-01,-1.1327E-01,-1.1383E-01,-1.1445E-01,-1.1515E-01,-1.1533E-01
54450.0000,NaN,2.0663E-02,2.4266E-01,2.4808E-01,2.4941E-01,2.5029E-01,2.5172E-01,2.5374E-01,2.5530E-01,2.5572E-01
54451.0000,NaN,8.1893E-03,8.8217E-02,9.0439E-02,9.0995E-02,9.1242E-02,9.1384E-02,9.2522E-02,9.3256E-02,9.3418E-02
54452.0000,NaN,-4.4832E-02,-2.4414E-01,-2.5167E-01,-2.5386E-01,-2.5516E-01,-2.5592E-01,-2.5958E-01,-2.6290E-01,-2.6346E-01
54453.0000,NaN,-1.4459E-02,-6.2503E-02,-6.5259E-02,-6.6140E-02,-6.6652E-02,-6.7023E-02,-6.8816E-02,-7.0608E-02,-7.0833E-02
54454.0000,NaN,1.0803E-01,2.2442E-01,2.3591E-01,2.3981E-01,2.4170E-01,2.4267E-01,2.5060E-01,2.6722E-01,2.6897E-01
54455.0000,NaN,2.1150E-02,3.4686E-02,3.7150E-02,3.8235E-02,3.8958E-02,3.9494E-02,4.1123E-02,4.6801E-02,4.7616E-02
54456.0000,NaN,-1.1952E-01,-1.8057E-01,-1.9796E-01,-2.0568E-01,-2.1036E-01,-2.1339E-01,-2.1801E-01,-2.6027E-01,-2.7022E-01
54457.0000,NaN,-1.0557E-02,-1.4681E-02,-1.6163E-02,-1.6862E-02,-1.7269E-02,-1.7578E-02,-1.8278E-02,-2.2106E-02,-2.3835E-02
54458.0000,NaN,1.0705E-01,1.5831E-01,1.7679E-01,1.8507E-01,1.9025E-01,1.9364E-01,1.9768E-01,2.3570E-01,2.6281E-01
54459.0000,NaN,2.3269E-04,3.2103E-04,3.5762E-04,3.7507E-04,3.8643E-04,3.9819E-04,4.2926E-04,5.9151E-04,8.0900E-04
54460.0000,NaN,-9.9588E-02,-1.4541E-01,-1.6231E-01,-1.7009E-01,-1.7517E-01,-1.7859E-01,-1.8314E-01,-2.1118E-01,-2.4681E-01
54461.0000,NaN,8.5049E-03,1.1560E-02,1.2849E-02,1.3436E-02,1.3790E-02,1.4150E-02,1.4920E-02,1.6616E-02,1.9566E-02
54462.0000,NaN,9.2946E-02,1.3445E-01,1.4969E-01,1.5682E-01,1.6153E-01,1.6458E-01,1.6990E-01,1.9109E-01,2.2635E-01
54463.0000,NaN,-1.6047E-02,-2.1579E-02,-2.3954E-02,-2.5028E-02,-2.5674E-02,-2.6432E-02,-2.8470E-02,-3.0976E-02,-3.6552E-02
54464.0000,NaN,-8.4461E-02,-1.2300E-01,-1.3707E-01,-1.4381E-01,-1.4841E-01,-1.5149E-01,-1.5720E-01,-1.7484E-01,-2.0503E-01
54465.0000,NaN,2.2186E-02,2.9907E-02,3.3244E-02,3.4719E-02,3.5564E-02,3.6597E-02,4.0623E-02,4.3424E-02,5.0429E-02
54466.0000,NaN,7.5992E-02,1.1087E-01,1.2351E-01,1.2976E-01,1.3437E-01,1.3772E-01,1.4466E-01,1.6239E-01,1.8525E-01
54467.0000,NaN,-2.7145E-02,-3.6761E-02,-4.0916E-02,-4.2720E-02,-4.3704E-02,-4.4743E-02,-5.1202E-02,-5.4851E-02,-6.2098E-02
54468.0000,NaN,-6.8669E-02,-9.9412E-02,-1.1055E-01,-1.1618E-01,-1.2078E-01,-1.2464E-01,-1.3311E-01,-1.5019E-01,-1.6785E-01
54469.0000,NaN,3.1158E-02,4.2236E-02,4.7019E-02,4.9089E-02,5.0187E-02,5.1127E-02,6.0145E-02,6.5958E-02,7.2343E-02
54470.0000,NaN,6.1099E-02,8.7421E-02,9.7005E-02,1.0185E-01,1.0630E-01,1.1112E-01,1.2205E-01,1.4005E-01,1.5313E-01
54471.0000,NaN,-3.4438E-02,-4.7313E-02,-5.2915E-02,-5.5438E-02,-5.6870E-02,-5.7962E-02,-6.5595E-02,-7.5200E-02,-8.1646E-02
54472.0000,NaN,-5.8415E-02,-8.1711E-02,-9.0265E-02,-9.4269E-02,-9.7461E-02,-1.0100E-01,-1.0772E-01,-1.2772E-01,-1.3931E-01
