"",-9.000,-8.000,-7.000,-6.000,-5.000,-4.000,-3.000,-2.000,-1.000,0.000
54421.0000,NaN,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
54422.0000,NaN,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
54423.0000,NaN,0.0000E+00,4.7684E-17,-8.0505E-18,-3.6484E-16,-7.3099E-16,-2.4706E-15,-9.4557E-15,-4.8502E-14,0.0000E+00
54424.0000,NaN,0.0000E+00,3.1814E-16,3.3670E-17,-8.1085E-16,-2.1044E-15,-3.8053E-14,-1.0704E-11,-2.3346E-08,0.0000E+00
54425.0000,NaN,0.0000E+00,7.5175E-16,2.1891E-15,-3.6316E-15,3.9686E-13,-2.2684E-07,-2.3555E-08,-5.3351E-13,0.0000E+00
54426.0000,NaN,0.0000E+00,5.3580E-13,1.5782E-10,-2.1122E-08,-4.1787E-08,-7.1761E-14,-1.0485E-13,-1.2413E-11,0.0000E+00
54427.0000,NaN,0.0000E+00,-2.0788E-08,-2.9506E-13,-1.7595E-14,-3.8685E-14,-2.6630E-12,-3.9142E-13,-1.9698E-11,0.0000E+00
54428.0000,NaN,0.0000E+00,-1.8638E-15,-6.2803E-13,-1.5904E-14,-1.3373E-13,-2.3946E-12,-5.0329E-13,-2.6900E-11,0.0000E+00
54429.0000,NaN,0.0000E+00,-1.8758E-14,-4.3652E-13,-1.4448E-14,-1.7470E-13,-2.1757E-12,-6.4069E-13,-3.3489E-11,0.0000E+00
54430.0000,NaN,0.0000E+00,-2.8087E-14,-3.7551E-13,-1.4212E-14,-2.2157E-13,-2.0439E-12,-8.5118E-13,-3.9740E-11,0.0000E+00
54431.0000,NaN,0.0000E+00,-3.9718E-14,-3.4407E-13,-1.5008E-14,-2.7979E-13,-1.9947E-12,-1.1557E-12,-4.5608E-11,0.0000E+00
54432.0000,NaN,0.0000E+00,-5.2907E-14,-3.2758E-13,-1.7260E-14,-3.5554E-13,-2.0508E-12,-1.6159E-12,-5.1381E-11,0.0000E+00
54433.0000,NaN,0.0000E+00,-6.7369E-14,-3.2393E-13,-2.1752E-14,-4.5768E-13,-2.2566E-12,-2.3439E-12,-5.7479E-11,0.0000E+00
54434.0000,NaN,0.0000E+00,-8.3173E-14,-3.3484E-13,-2.8494E-14,-5.9548E-13,-2.6531E-12,-3.4521E-12,-6.3568E-11,0.0000E+00
54435.0000,NaN,0.0000E+00,-1.0105E-13,-3.6617E-13,-3.8981E-14,-7.9553E-13,-3.2946E-12,-5.1698E-12,-6.9676E-11,0.0000E+00
54436.0000,NaN,0.0000E+00,-1.2252E-13,-4.2887E-13,-5.6527E-14,-1.1149E-12,-4.2105E-12,-7.8452E-12,-7.5630E-11,0.0000E+00
54437.0000,NaN,0.0000E+00,-1.5056E-13,-5.4289E-13,-9.1863E-14,-1.6728E-12,-5.5035E-12,-1.2240E-11,-8.2222E-11,0.0000E+00
54438.0000,NaN,0.0000E+00,-1.9017E-13,-7.3872E-13,-1.7010E-13,-2.6599E-12,-7.4360E-12,-1.9238E-11,-8.8905E-11,0.0000E+00
54439.0000,NaN,0.0000E+00,-2.5106E-13,-1.0611E-12,-3.6905E-13,-4.4301E-12,-1.0862E-11,-2.9868E-11,-9.5364E-11,0.0000E+00
54440.0000,NaN,0.0000E+00,-3.5521E-13,-1.5763E-12,-9.5286E-13,-7.7467E-12,-1.7415E-11,-4.4428E-11,-1.0072E-10,0.0000E+00
54441.0000,NaN,0.0000E+00,-5.6499E-13,-2.5026E-12,-2.9794E-12,-1.4832E-11,-3.0034E-11,-6.4124E-11,-1.0747E-10,0.0000E+00
54442.0000,NaN,0.0000E+00,-1.1087E-12,-5.0465E-12,-1.0518E-11,-3.0365E-11,-5.0088E-11,-8.6130E-11,-1.1516E-10,0.0000E+00
54443.0000,NaN,0.0000E+00,-3.2469E-12,-1.4826E-11,-3.3769E-11,-5.9605E-11,-7.4282E-11,-1.0258E-10,-1.2227E-10,0.0000E+00
54444.0000,NaN,0.0000E+00,-1.4779E-11,-3.9299E-11,-6.7899E-11,-9.2946E-11,-9.6753E-11,-1.1359E-10,-1.2960E-10,0.0000E+00
54445.0000,NaN,0.0000E+00,-6.1139E-11,-5.8397E-11,-7.3702E-11,-9.1849E-11,-9.7578E-11,-1.1289E-10,-1.3350E-10,0.0000E+00
54446.0000,NaN,0.0000E+00,-1.5077E-10,-8.9761E-11,-7.0940E-11,-7.1457E-11,-7.5050E-11,-9.1118E-11,-1.2989E-10,0.0000E+00
54447.0000,NaN,0.0000E+00,-1.9898E-10,-1.9180E-10,-1.5220E-10,-9.7351E-11,-7.5255E-11,-7.4132E-11,-1.2315E-10,0.0000E+00
54448.0000,NaN,0.0000E+00,-1.1160E-10,-1.2810E-10,-3.0988E-10,-3.3865E-10,-2.1808E-10,-1.2255E-10,-1.2538E-10,0.0000E+00
54449.0000,NaN,0.0000E+00,-9.1191E-11,-7.9849E-11,-1.6796E-10,-2.6202E-10,-4.0061E-10,-5.3140E-10,-2.1501E-10,0.0000E+00
54450.0000,NaN,0.0000E+00,-3.1499E-11,-3.7070E-11,-5.7577E-11,-1.2550E-10,-1.4585E-10,-2.1602E-10,-4.7727E-10,0.0000E+00
54451.0000,NaN,0.0000E+00,-3.4164E-11,-4.5673E-11,-5.3542E-11,-5.8687E-11,-1.1035E-10,-2.1520E-10,-5.7645E-10,0.0000E+00
54452.0000,NaN,0.0000E+00,-3.5370E-11,-7.2790E-11,-1.2636E-10,-1.5770E-10,-1.4908E-10,-1.4024E-10,-5.4245E-10,0.0000E+00
54453.0000,NaN,0.0000E+00,-4.1134E-11,-5.6119E-11,-7.3663E-11,-9.7581E-11,-1.4253E-10,-2.3063E-10,-2.5252E-10,0.0000E+00
54454.0000,NaN,0.0000E+00,-3.0335E-11,-5.5726E-11,-8.3776E-11,-1.0310E-10,-9.6413E-11,-6.0466E-11,-4.8156E-10,0.0000E+00
54455.0000,NaN,0.0000E+00,-3.6672E-11,-5.0711E-11,-7.0055E-11,-9.4904E-11,-1.6472E-10,-4.7927E-10,-2.0197E-10,0.0000E+00
54456.0000,NaN,0.0000E+00,-2.3843E-11,-4.2611E-11,-6.2483E-11,-7.5214E-11,-5.4593E-11,-8.5877E-12,-5.5800E-10,0.0000E+00
54457.0000,NaN,0.0000E+00,-1.9445E-11,-2.5111E-11,-3.2411E-11,-4.1716E-11,-9.7174E-11,-1.0183E-09,-1.3485E-10,0.0000E+00
54458.0000,NaN,0.0000E+00,-1.9808E-11,-3.6797E-11,-5.9593E-11,-8.7147E-11,-6.9197E-11,-6.1707E-12,-6.7687E-10,0.0000E+00
54459.0000,NaN,0.0000E+00,-1.2154E-11,-1.5157E-11,-1.7294E-11,-1.6573E-11,-3.4108E-11,-6.7185E-10,-1.4415E-10,0.0000E+00
54460.0000,NaN,0.0000E+00,-1.0003E-11,-1.8284E-11,-3.1372E-11,-5.9132E-11,-7.0797E-11,-6.5512E-12,-3.2349E-10,0.0000E+00
54461.0000,NaN,0.0000E+00,-1.1485E-11,-1.4336E-11,-1.6349E-11,-1.3888E-11,-1.8090E-11,-4.0275E-10,-1.8430E-10,0.0000E+00
54462.0000,NaN,0.0000E+00,-3.9274E-12,-6.2560E-12,-9.5407E-12,-1.8762E-11,-3.2939E-11,-2.0275E-12,-2.4327E-11,0.0000E+00
54463.0000,NaN,0.0000E+00,1.3924E-12,3.0156E-12,4.5627E-12,4.2108E-12,3.0216E-12,-7.7826E-12,-9.3361E-11,0.0000E+00
54464.0000,NaN,0.0000E+00,8.7767E-13,2.7780E-12,5.2732E-12,8.3333E-12,5.4461E-12,-1.4327E-11,-9.1366E-11,0.0000E+00
54465.0000,NaN,0.0000E+00,-3.9071E-12,-4.4217E-12,-5.7669E-12,-7.7587E-12,-1.1398E-11,-4.6056E-11,-1.7104E-10,0.0000E+00
54466.0000,NaN,0.0000E+00,-1.1576E-11,-1.9926E-11,-2.7161E-11,-3.5285E-11,-4.8958E-11,-5.6106E-11,-1.4790E-10,0.0000E+00
54467.0000,NaN,0.0000E+00,-2.2545E-11,-3.0188E-11,-4.3011E-11,-5.3753E-11,-5.6108E-11,-9.3360E-11,-1.7789E-10,0.0000E+00
54468.0000,NaN,0.0000E+00,-2.0770E-11,-3.6943E-11,-5.0971E-11,-6.2727E-11,-8.2292E-11,-6.6940E-11,-1.2588E-10,0.0000E+00
54469.0000,NaN,0.0000E+00,-2.1919E-11,-2.9321E-11,-4.1319E-11,-5.1271E-11,-4.9264E-11,-1.0870E-10,-1.4719E-10,0.0000E+00
54470.0000,NaN,0.0000E+00,-1.7588E-11,-3.0782E-11,-4.2874E-11,-5.6762E-11,-9.7314E-11,-4.8121E-11,-1.0509E-10,0.0000E+00
